id,name,img_cnt,address,tel,tag,desc,time,menu,lat,lng,category
tbvZo6FE35Og,잇시,5,경기도 부천시 중동 1124-2 팔레드시즈,070-4477-8565,낮술,"저렴한, 반려동물동반, 주차","월-목:오후 5시 - 오전 2시|금,토:정오 12시 - 오전 3시|일요일:정오 12시 - 오전 2시","아보카도 수제 버거&감자튀김:15,000원|멜론 하몽 플레이트:30,000원|소시지 구이:12,000원",37.4962098,126.77667,식당
ydrIzkXcklmF,쌀부엌,8,경기도 부천시 중동 1301,070-7954-8482,,"반려동물동반, 주차, 배달",,,37.50327968,126.7681416,카페
ndHda443SoKN,문드롭커피,8,경기도 부천시 중동 1112,010-3273-4276,간식,"분위기좋은, 반려동물동반, 주차",월-금:오전 9시 - 오후 11시|토/일:오전 10시 - 오후 11시,"토마토바질에이드:6,000원|아이스크림크로플:5,500원|아인슈페너:5,500원|솔티카라멜크림라떼:6,000원|퍼푸치노:3,000원|아메리카노:4,000원",37.49746688,126.7789167,카페
m27E4OWcxOC5,발리맥주 본점,8,경기도 부천시 중동 1130-18,,데이트코스,"예쁜, 좌식테이블, 칸막이, 배달",매일:오후 2시 - 오전 4시,"고급치즈카나페:13,900원|참치카나페:13,900원|순살치킨가라아게+감자튀김:13,900원|육포:13,900원|청양베이컨크림파스타:12,900원|먹태(측개130g):13,900원|수제생새우튀김(+수제소스):15,900원|오지치즈후라이:12,900원|수제오징어튀김+수제소스(깔라마리식):14,900원|수제옥수수버터구이6ps:8,900원|랍스터+치킨+감자튀김:60,000원|저온숙성생맥주500cc:4,200원|매콤치즈새우:13,900원|매콤하남쭈꾸미:17,900원|리얼파인샤베트:8,500원|(특대)동해안반건조오징어:13,900원|감바스바게트3:12,900원|랜덤미니모듬튀김:13,900원|고르곤졸라:14,900원|해물순두부짬뽕탕:15,900원|얼큰오뎅탕:12,900원|돈가스김치나베:16,900원|매콤즉석떡볶이:8,900원|대패숙주삼겹볶음:11,900원|청양베이컨새우크림파스타:12,900원",37.49918507,126.7762265,식당
ia7RbjVAWbt4,커피플레닛,8,경기도 부천시 중동 1109-1 상가 3동 커피플레닛,032-663-8569,,"분위기좋은, 야외테라스, 반려동물동반, 주차",매일:오전 8시 30분 - 자정 12시,"아메리카노:4,000원|카페라떼:4,500원|바닐라라뗴:5,000원|녹차라떼:5,000원|아인슈페너:5,000원|더치커피:5,000원|플랫치노:5,500원|흑당버블티:5,500원|요거트:5,500원|에이드:5,500원",37.49987474,126.777628,카페
WHJEloUoo4sb,The Golden Vineyard,8,경기도 부천시 중동 1160-3,010-8982-5025,,"예쁜, 반려동물동반",휴무일:매주 일요일,"오늘의 건강주스:3,800원",37.50217449,126.7641696,카페
QLt5GR772BMn,발바닥커피,8,경기도 부천시 중동 1158-2,070-7774-6999,데이트,"예쁜, 반려동물동반",월-금:정오 12시 - 오후 10시|토/일:오후 1시 - 오후 10시,"아메리카노:3,700원|보틀음료:5,900원",37.50359184,126.7636647,카페
auFzH8kvI12C,잭앤카페,1,경기도 부천시 중동 1163-14 3층,032-323-5756,데이트장소,"예쁜, 반려동물동반, 배달",매일:정오 12시 - 오후 10시,"플레인 수플레:13,000원|오레오 수플레:14,000원|커스터드브륄레수플레:15,000원|제주녹차수플레:14,000원|스트로베리 수플레:15,000원|슈가 크로플:4,000원|누텔라바나나 크로플:5,000원|애플시나몬 크로플:4,800원|브라운치즈 크로플:4,800원|인절미 크로플:5,000원|로투스크로플:5,000원|체다치즈 크로플:4,800원|생딸기 크로플:5,500원|아메리카노:4,000원|카페라떼:5,000원|바닐라라떼:6,000원|카페모카:6,000원|카라멜마키아또:6,000원|돌체라떼:6,000원|시그니쳐 초코:6,000원|자몽에이드:6,000원|레몬에이드:6,000원|모히또에이드:6,000원",37.50359938,126.7614116,카페
0qrtBQ6n1I33,두만이통닭,0,경기도 부천시 중동 1145-2,032-325-2201,야식,"저렴한가격, 테이크아웃, 주차, 배달","화,수,목,금,토/일:오후 3시 - 오전 1시|휴무일:매주 월요일","옛날통닭 한마리:8,000원|간장마늘통닭:9,000원|양념 통닭:9,000원|똥 집 튀 김:7,000원|똥집튀김 간장마늘버무림:8,000원|똥집튀김 양념맛버무림:8,000원|옛날통닭 두마리:15,000원|옛날+간장마늘 통닭:16,000원|옛날+양념통닭:16,000원|간장마늘+양념통닭:17,000원|닭껍질튀김:5,000원|감자튀김:5,000원|찢먹태:13,000원|무뼈닭발볶음:13,000원|치즈볼4개:4,000원|코카콜라작은거:1,500원|코카콜라 큰거:2,500원|사이다 큰거:2,500원|사이다 작은거:1,500원|양배추샐러드:1,000원|치킨무:500원|양념소스:500원|핫스파이시소스:500원|갈릭디핑 소스:500원",37.50119281,126.7716289,식당
PuVQ5MPH7w21,헬로크랩 부천점,0,경기도 부천시 중동 1120-1,,가족모임,"크리스마스, 테이크아웃, 반려동물동반, 제로페이, 주차, 배달",매일:오전 10시 - 오전 3시,,37.49505358,126.7778366,식당
iv3Vkiy1rBhA,카페드샹스,0,경기도 부천시 중동 1131-3,032-325-2480,데이트,"분위기좋은, 테이크아웃",매일:오전 8시 - 자정 12시,"아메리카노:3,000원",37.49848024,126.7769063,카페
ac9c4Kd8gXpn,세노야,0,경기도 부천시 중동 1063-4,032-327-6940,어르신,"저렴, 반려동물동반, 주차, 배달",월-금:오전 11시 - 오후 9시 30분,,37.50381461,126.7770832,식당
RCKCAw1ePf48,momo9,0,경기도 부천시 중동 3-302,032-678-1900,데이트,"예쁜, 야외테라스, 반려동물동반, 주차, 배달",매일:오전 9시 - 오후 10시,"크로플:6,500원|콘치즈베이컨크로플:7,500원|인절미크로플:7,500원|페레로로쉐크로플:7,500원",37.5068479,126.7769724,카페
S5U12xna6cRk,coffee voa,0,경기도 부천시 중동 1161-2,032-323-9636,데이트,"조용한, 테이크아웃, 야외테라스, 주차",매일:오전 9시 - 자정 12시,"illy Americano:4,300원|Hazelnut:4,500원|Tavalon Tea (20가지):4,800원|레몬 에이드:5,300원|자몽 에이드:5,300원|illy caffelatte:4,500원|아인슈페너:5,800원",37.50245952,126.7619893,카페
34YNaXNa1lMT,텐텐볼링,0,경기도 부천시 중동 1123,032-205-0077,송년회,"분위기좋은, 반려동물동반, 주차",월-금:정오 12시 - 오전 4시|토/일:오전 10시 - 오전 4시,"주간:4,000원|주말/야간./공휴일:5,000원|볼링화:2,000원",37.49645173,126.7761969,식당
U9CQC4HNaapV,피자마루,0,경기도 부천시 중동 1173-1,032-324-2082,,"저렴한, 반려동물동반, 주차, 배달",매일:오전 7시 - 오후 11시 30분,"몬스터콤비네이션:13,900원|치즈폭탄피자:14,500원|몬스터하와이안쉬림프:17,900원|불고기바이트:15,900원|크레이지불새:16,900원|리얼시카고(오리지널):17,900원|페파로니치즈폭탄:20,500원|골드스테이크갈비:17,900원|골드포테이토:14,900원|리얼시카고(BBQ):20,900원",37.49750658,126.7607718,식당
9MSqJhb0RnRh,카페 더 스토리,0,경기도 부천시 중동 1149-2,032-324-5757,데이트,"저렴한, 반려동물동반",,,37.5032304,126.7702196,식당
53xjni67Tgqo,하이홉,0,경기도 부천시 중동 1066-7,032-715-5768,,"예쁜, 반려동물동반, 반려동물동반, 제로페이","화,수,목,금,토:오전 10시 - 오후 5시|휴무일:매주 월,일","멜랑쥐(iced):5,500원|아메리카노:3,500원|카페데오야:6,000원|패션후르츠에이드:5,500원|브라운치즈크로플:6,500원|하이홉 더블샷:5,500원|더치라떼:5,500원|융드립 케냐AA(hot):5,500원|융드립 예가체프(hot):5,500원",37.5047603,126.7772699,식당
tu91cWgWdFUV,다정다소,0,경기도 부천시 중동 3-382,,,"차분한, 반려동물동반, 편안한의자, 반려동물동반, 주차, 배달",월-금:오전 9시 30분 - 오후 9시|토/일:오전 10시 - 오후 9시,"아메리카노:2,500원|바닐라라떼:4,000원|카페모카:4,000원|아인슈패너:4,800원|허니자몽블랙티:4,300원|르뱅쿠키:3,300원|콘쿠키:1,800원|크로플:4300~4800|흑임자스모어쿠키:3,000원|솔티드카라멜스모어:3,500원|흑곰르뱅:3,300원",37.50671842,126.7787398,카페
SLHEKlekhPsc,60년전통 신촌황소곱창 중동직영점,0,경기도 부천시 중동 1133-9,032-325-9993,모임장소,"원조, 칸막이",월-목:오후 3시 - 오전 1시|금요일:오후 3시 - 오전 3시|토요일:오후 1시 - 오전 3시|일요일:오후 1시 - 오전 1시,"황소곱창:20,000원|대창:21,000원|막창:21,000원|벌집(벌양):21,000원|양(깃)머리:29,000원|생모듬:46,000원|부추사리:3,000원|볶음공기:3,000원",37.49958116,126.7757544,식당
dWXt2agfoZ5u,고래맥주창고,0,경기도 부천시 중동 1146-5,032-323-8713,혼술,"저렴한, 반려동물동반, 주차",매일:오후 2시 - 자정 12시 30분,"맥주4캔:6,900원",37.50166913,126.7714659,식당
AvvT3lW1VzaD,Poke all day 포케&샐러드 부천중동점,0,경기도 부천시 중동 1145,070-4647-2739,건강식,"감성적인, 반려동물동반, 주차, 배달","월-목,토/일:오전 10시 - 오후 9시 30분|휴무일:매주 금요일","둘이서 하와이 세트:31,500원|나홀로 하와이 세트:17,400원|현미밥 포케:10,900원|메밀면 포케:10,900원|채소만 포케:10,900원|단호박 크림 스프:4,000원",37.5012999,126.770815,식당
vKwSIUIdyxFa,메가샵크로플 신중동점,0,경기도 부천시 중동 1125,,데이트,"가성비좋은, 테이크아웃, 반려동물동반, 배달",월-금:오전 8시 - 오후 9시|토/일:오전 10시 - 오후 10시,"플레인 크로플:3,900원",37.49664188,126.7774081,식당
OvlFDnLQhzzw,카페라온,0,경기도 부천시 중동 1295-3,,,"반려동물동반, 주차","월-금,토:오전 8시 - 오후 7시","아메리카노:2,000원|카페라떼:3,000원",37.50798153,126.7775844,카페
CwyFiZbqovn0,카페 홈,0,경기도 부천시 중동 1103,070-7747-5549,,"예쁜, 반려동물동반, 주차","월-금,토:오전 8시 - 오후 9시|휴무일:매주 일요일","아메리카노:3,000원|카페라떼:3,500원|아인슈페너:4,000원|바닐라라떼:4,000원|돌체라떼:4,500원",37.50010343,126.7797054,카페
gtKie8BRF3lF,닭바리,0,경기도 부천시 중동 628-6,032-651-1700,,"반려동물동반, 주차, 배달",매일:오후 4시 - 오전 2시,"무뼈닭밝:14,000원|국물닭발:16,000원|꼼장어볶음:16,000원|꼼장어치즈:18,000원",37.49660707,126.7650627,식당
wXsQJ3TjljNB,세라앤커피,0,경기도 부천시 중동 1160-2,,데이트,"크리스마스, 반려동물동반, 주차",매일:오전 10시 - 오후 11시,"아이스아메리카노:3,000원",37.50222391,126.7637854,카페
xyavxL9saREO,깜수비어,0,경기도 부천시 중동 789,,,반려동물동반,,,37.48906792,126.7717332,식당
kcD5U2d1aron,신림순대곱창,0,경기도 부천시 중동 709-4,032-676-6066,,"놀이방, 반려동물동반, 발렛파킹, 배달",매일:오후 4시 - 오전 1시,"순대볶음 小:1,400원|순대곱창볶음 小:14,000원|곱창볶음 小:14,000원|소세지순대곱창 小:16,000원|낙지순대곱창 小:18,000원|오징어순대곱창 小:18,000원|순대볶음 中:18,000원|순대볶음 大:23,000원|순대곱창볶음 中:18,000원|순대곱창볶음 大:22,000원|곱창볶음 中:17,000원|쭈꾸미순대곱창볶음 小:17,000원|쭈꾸미순대곱창볶음 中:21,000원|주꾸미순대곱창볶음 대:26,000원",37.49541891,126.7648316,식당
wF0rXC7HaeHb,블루베리한식,0,경기도 부천시 중동 1034,0508-5196-8054,모임,"반려동물동반, 배달",매일:오전 10시 - 오후 10시,"양푼비빔밥:5,000원|참치비빔밥:5,000원|돌솥비빔밥:6,000원|수제돈까스:6,000원|치즈돈까스:6,500원|수제물냉면:5,000원|수제비빔냉면:5,000원",37.50496128,126.765384,식당
KWdWmj9YlhBd,쭈꾸빠,0,경기도 부천시 중동 628-6,032-612-3600,,"반려동물동반, 주차, 배달",매일:오후 4시 - 오전 2시,"쭈꾸미볶음(1인분):11,000원|낙지볶음(1인분):12,000원",37.49660707,126.7650627,식당
YWGppJGYQFA5,커피 테라스,0,경기도 부천시 중동 588-1 2층,032-661-2500,,"조용한, 반려동물동반, 주차",,,37.4972183,126.7620407,카페
CVPXjukPsNpP,ddeul,0,경기도 부천시 중동 1087-10,,프로포즈,"크리스마스, 테이크아웃, 반려동물동반, 주차","화,수,목,금:오전 11시 - 오후 8시|토요일:오전 10시 - 오후 8시|일요일:오전 10시 - 오후 2시|휴무일:매주 월요일",,37.50232637,126.7818798,카페
JGCWFu2THogp,팔공티 신중동점,0,경기도 부천시 중동 1134-2,032-323-9980,,"저렴한, 반려동물동반, 주차, 배달","월-금,토:오전 11시 - 자정 12시|휴무일:매주 일요일","돌체 블랙 밀크티:3,500원|블랙 밀크티:2,500원|우롱 밀크티:2,500원|얼그레이 밀크티:2,500원|자스민 그린 밀크티:2,500원|타로 밀크티:3,000원|초코 밀크티:3,000원|제주 말차 밀크티:3,000원|민트 밀크티:3,500원|흑당 밀크티:3,800원|아메리카노:1,500원|아인슈페너:2,300원|카페라떼:2,700원|바닐라라떼:3,100원|돌체라떼:3,800원|카라멜마끼아또:4,000원|카페모카:4,000원|블랙티:2,000원|우롱티:2,000원|얼그레이티:2,000원|자스민그린티:2,000원|루이보스티:2,200원|캐모마일티:2,200원|페퍼민트티:2,200원|히비스커스티:2,200원|크림얼그레이티:2,200원|잉글리쉬블랙퍼스트티:2,200원|복숭아 아이스티:2,500원|자몽 블랙티:3,200원|자몽 그린티:3,200원|레몬 그린티:3,500원|청포도 그린티:3,500원|리얼 초코라떼:3,500원|제주말차라떼:3,500원|곡물라떼:3,500원|흑미곡물라떼:3,500원|딸기퐁당라떼:3,800원|망고퐁당라떼:3,800원|레몬 에이드:3,700원|자몽 에이드:3,700원|망고 에이드:3,700원|청포도 에이드:3,700원|요거트 스무디:3,600원|자몽 요거트 스무디:3,900원|딸기 요거트 스무디:3,900원|타로 스무디:3,900원|초코 스무디:3,900원|제주 말차 스무디:3,900원|딸기 스무디:3,900원|망고 스무디:3,900원|청포도 스무디:3,900원|갈릭 크로플:3,500원|초코 크로플:3,500원|플레인 크로플:3,200원|곡물크림크로플:3,500원|바나나초코 마카롱:2,200원|딸기쿠키 마카롱:2,200원|앙버터 마카롱:2,200원|다크초콜릿 마카롱:2,200원|카야 샌드위치:2,200원|햄치즈 샌드위치:2,000원|딸기 샌드위치:2,000원|오트밀레이즌 쿠키:1,200원|마카다미아 쿠키:1,200원|로키로드 쿠키:1,200원|초코렛 청크쿠키:1,200원|베이글칩(갈릭버터):2,300원|베이글칩(허니버터):2,300원",37.49970841,126.7752947,식당
71phrc7SbdwE,펀비어킹 부천 중동롯데점,0,경기도 부천시 중동 1130-16,032-323-0358,,"맛있는안주, 반려동물동반","월-목,일:오후 5시 - 오전 6시|금,토:오후 5시 - 오전 6시 50분","먹태킹:14,900원|페스츄리 페퍼로니 피자:14,900원|새우살타워링:15,900원|치즈볼&리코타샐러드:15,900원|반반치킨:19,900원|통오징어한판떡볶킹:21,900원|술도둑 곱도리탕:25,900원",37.49885638,126.7763157,식당
HKOdJwg13N53,카페 페페로,0,경기도 부천시 중동 1135-1,032-623-8145,간식,"예쁜, 반려동물동반, 반려동물동반",매일:오전 10시 30분 - 오후 10시,"평일이용 (1시간):60,000원|주말. 휴일 이용:80,000원|평일 전일 이용:500,000원|주말. 휴일. 전일 이용:600,000원",37.50078783,126.7746405,카페
whO3rUQzMtTO,카페코지 신중동점,0,경기도 부천시 중동 1147-12,,,반려동물동반,"월,수,목,금:오전 11시 - 오후 10시|토/일:오전 11시 30분 - 오후 10시|휴무일:매주 화요일","두시일분:4,300원|코코넛 커피 스무디:4,800원|초코칩 코코넛 스무디:5,000원|코코넛 딸기 스무디:5,000원|코코넛 망고 스무디:5,000원|코코넛 녹차 스무디:5,000원|녹차라떼:4,300원|다낭콜드브루라떼:4,700원|바닐라라떼:4,300원|헤이즐넛라떼:4,300원|초코라떼:4,300원|딸기라떼:4,300원|패션후르츠에이드:4,500원|자몽에이드:4,300원|청포도에이드:4,300원|망고에이드:4,300원|아메리카노:3,000원|브라운치즈크로플:6,900원|아이스크림크로플:5,900원|자몽차:4,500원|레몬차:4,500원",37.50234835,126.770932,카페
lYm52JLbpWdf,카페비쥬,0,경기도 부천시 중동 1123,070-7341-1144,,"반려동물동반, 주차",월-금:오전 8시 - 오후 8시|토요일:오전 9시 - 오후 8시|휴무일:매주 일요일,"과일크로플박스:5,000원|아메리칸쿠키:3,000원|블루크로플박스:5,000원|초코크로플박스:4,500원|아메리카노:2,500원|초코무스케이크:3,000원|달고나라떼:3,800원|카페라떼:3,500원|생크림크로플:2,500원|더블치즈케이크:3,500원|크로크무슈:3,000원",37.49645173,126.7761969,카페
fergxcjrxd5b,카페루밀,0,경기도 부천시 중동 1065,,데이트,"조용한분위기, 저녁식사, 테이크아웃, 반려동물동반, 배달","화,수,목,금:오전 8시 - 오후 9시|토/일:오전 11시 - 오후 9시|휴무일:매주 월요일","아메리카노:3,500원|바나나푸딩:6,000원|바닐라빈라떼:4,500원",37.50463996,126.776574,카페
PjhDtgKKOJt7,릴리롱,0,경기도 부천시 중동 1141-3 헤리움메트로타워 1층 121호 릴리롱,070-4116-0606,,"예쁜, 테이크아웃, 주차, 배달",월-금:오전 11시 - 오후 8시|토/일:오전 11시 - 오후 7시,"마카롱:2,500원|마카롱 케이크 (14구):42,000원|마카롱 케이크 (8구):26,000원|아메리카노:3,500원|꼬끄후레이크:4,000원|머랭쿠키:4,500원|버터바:4,000원",37.50277177,126.7737076,카페
SL9RYjP8CCRy,"과일에반하다, 프루타 부천점",0,경기도 부천시 중동 1152-2,032-244-6830,,"반려동물동반, 주차, 배달",매일:오전 10시 - 오전 2시,,37.50142784,126.7698427,식당
u7pcuPvCRYN2,베어라오,0,경기도 부천시 중동 1158-5,,데이트,"인스타감성, 반려동물동반","화,수,목,금:오전 11시 - 오후 10시|토/일:정오 12시 - 오후 10시|휴무일:매주 월요일","아메리카노:4,000원|패션후르츠 에이드:6,000원|레몬 에이드:5,500원|토마토 바질 에이드:6,000원|자몽 에이드:5,500원",37.50351186,126.7642664,카페
32qqSMqAOeQg,돼슐랭 신중동점,0,경기도 부천시 중동 1130-2,032-715-7527,,"캠핑분위기, 반려동물동반",매일:오후 5시 - 오전 4시,"돼슐랭모둠:45,000원",37.49879688,126.7759682,식당
CKHRi6VIlpdC,사복사복,0,경기도 부천시 중동 1126-1,070-8648-0080,부모님,"국내산, 반려동물동반, 주차","월-금,토:오전 11시 - 오후 9시|휴무일:매주 일요일","가츠카레:10,000원|가츠동:10,000원|모듬카츠:15,000원|전복카레:13,000원|치킨카레:9,000원|히레카츠:10,000원|로스카츠:9,000원|치즈카츠:11,000원|전복매운치즈덮밥:16,000원|전복게우볶음밥:15,000원",37.49729297,126.7772288,식당
g3Wl725KC65I,미리내,0,경기도 부천시 중동 1147-3,,회식,"깔끔한, 반려동물동반",월-금:오후 4시 - 오후 11시|토/일:오후 1시 - 오후 11시,"미리내 스페셜:48,000원|특삼겹:17,000원|꽃목살:17,000원|목살:16,000원|베지근살:15,000원|돈항정:15,000원|돈안창:15,000원|미리내 비빔밥:4,000원|꽃게 된장찌'게':6,000원|'생'목살 김치찌개:6,000원|한라산 계란찜:5,000원|비빔냉면:7,000원|물냉면:7,000원",37.50254912,126.771594,식당
1MTqCPuszn8A,쌀 베이커리카페 흥만소,7,경기도 이천시 창전동 407-18,,부모님,좌식,매일:오전 11시 - 오후 8시,"옥수수 쌀크림빵:4,800원|밤쌀크림빵:4,800원|팥 쌀크림빵:4,800원|쌀크림빵:4,200원",37.28541097,127.437799,카페
r31T85ocXLSO,그린클라우드,8,서울특별시 마포구 창전동 6-4,02-3144-6621,차모임,"캐주얼한, 점심식사, 24시간영업, 테이크아웃, 넓은테이블, 주차",매일:오전 10시 - 오후 11시,"에스프레소:4,500원|아메리카노:5,000원|아인슈페너:6,500원|카푸치노:5,500원|바닐라라떼:6,000원|카페모카:6,000원",37.55364003,126.9289631,카페
BiAIad3bsV0w,근정전 LP MUSIC CAFE PUB,0,경기도 이천시 창전동 470-3,,낮술,"분위기좋은, 바자리, 반려동물동반","월-목:오후 7시 30분 - 자정 12시 30분|금,토:오후 7시 30분 - 오전 2시|휴무일:매주 일요일","광고업체사절:1,000,000원|차분한 손님:1,000,000원|배려가 깊으신 손님:1,000,000원",37.27821626,127.4482137,식당
dnvGbLdeojip,광흥창카페,8,서울특별시 마포구 창전동 108-3,,,"조용한, 반려동물동반, 제로페이",월-금:오전 8시 - 오후 8시 30분|토요일:오전 9시 30분 - 오후 8시 30분|휴무일:매주 일요일,"블랙슈페너:4,300원|아이스라떼:3,800원|건강차(십전대보,대추차):5,700원|생딸기우유(시즌off):5,800원|수제밀크티(시즌off):5,000원",37.54884752,126.9312313,카페
gyce6ziVWJwb,김과장고깃집,0,경기도 이천시 창전동 462-15,,회식장소,"8090, 반려동물동반, 주차","화,수,목,금,토/일:오후 5시 - 자정 12시|휴무일:매주 월요일","와규(등심):36,900원|스폐셜모듬:39,000원|삼겹살:9,900원|목살:9,900원|소막창:18,000원",37.27997195,127.4484679,식당
xba4HAb6lPtn,대박다방,0,경기도 안성시 창전동 371-3,,데이트,"포근한분위기, 반려동물동반",,,37.00492122,127.2710988,카페
ej7HhSeh5UI5,설린,0,경기도 이천시 창전동 418-39,,데이트코스,"체험카페, 반려동물동반",월-금:오전 11시 - 오후 10시|토/일:오전 10시 - 오후 10시,,37.28496697,127.4414527,카페
5jrAglSseEXE,취한밤,0,경기도 이천시 창전동 136-21,,데이트,"맛있는안주, 반려동물동반, 주차","월-목,일:오후 5시 - 오전 4시|금,토:오후 5시 - 오전 5시","오뎅탕:18,000원|왕만두전골:19,000원|부대찌개:20,000원|나가사끼짬뽕:21,000원",37.28178241,127.4449057,식당
M8Nsfhi9kYj1,더팩토리,0,경기도 이천시 창전동 162-8,,,반려동물동반,,,37.28078559,127.444645,식당
calWsqPm6yuu,더리터  이천점,0,경기도 이천시 창전동 158-19,031-637-7730,데이트,"저렴한, 반려동물동반, 배달",매일:오전 9시 40분 - 오후 11시 40분,,37.28093612,127.4430678,카페
sEh7bzsIsPW0,소스포소스,0,서울특별시 마포구 창전동 444,02-336-2997,,"평화로운, 바테이블, 배달","월,수,목,금,토/일:오전 10시 30분 - 오후 7시|휴무일:매주 화요일","스파이시 시즈닝 치킨 샌드위치:9,800원|애플 시나몬 넛버터 샌드위치:10,000원|치킨 라페 샌드위치:9,800원|쿠겔 햄 루꼴라 베이글:8,500원|구운야채 샌드위치:10,500원|B.E.L.T:8,500원|오늘의 수프:4,500원",37.54836254,126.9294395,식당
hQOqzGIh3xGT,파리바게뜨,0,경기도 이천시 창전동 169-5,031-631-8204,다이어트음식,반려동물동반,"월-금,일:오전 7시 - 오후 11시|토요일:오전 7시 - 자정 12시","케이크:18,000원",37.27865051,127.4466291,식당
NMw4WMxtRpQH,엄마 손 떡볶이,0,경기도 이천시 창전동 455-10,,,"반려동물동반, 배달","월-금,토:오후 4시 - 오전 1시|휴무일:매주 일요일","엄마 손 떡볶이:13,000원",37.28215634,127.4498879,식당
1T48EwEexAzo,히피동,0,경기도 이천시 창전동 463-15 히피동,,,"인스타감성, 바테이블, 반려동물동반","월,수,목,금:오후 5시 - 오전 2시|토/일:오후 3시 - 오전 2시|휴무일:매주 화요일",,37.28064009,127.4475823,식당
vmkJoHrhWqJZ,RAWR,0,경기도 이천시 창전동 136-1,,,반려동물동반,"화-목:오후 6시 30분 - 자정 12시|금,토:오후 6시 30분 - 오전 1시","gnocchi:19,000원|rose tteokbokki:17,000원|spicy tteokbokki:17,000원|shrimp oil pasta:16,000원|cream pasta:16,000원|fried potato:12,000원|gogam fried:12,000원|rawr galette:10,000원|rawr cracker & salad:10,000원|peach & yogurt:8,000원",37.28198723,127.4453339,식당
f7Fudu6j0Vll,카페 리카르도,8,서울시 마포구 창전동 13-5 1층,070-4827-5701,혼카페,"지역주민이찾는, 아침식사, 점심식사, 반려동물동반, 야외좌석(테라스), 무료주차",월-금:오전 9시 - 오후 8시|토/일:오전 11시 - 오후 8시,"리카르도 브런치:16,000원|TODAY'S LUCNH:8,000원|너티 밀크쉐이크:7,000원|크리미리카르도:6,000원|데로씨라테:6,000원|리카르도샌드위치:5,000원|밀라노 그릴 토스트:4,000원|로드 에이드:5,500원|석류의 맛:6,000원|디톡스:7,000원",37.55004989,126.9326179,식당
BbiVKPkHdqsa,진대포,8,서울특별시 용산구 청파동3가 84-4,02-717-0398,술모임,"서민적인, 저녁식사, 개별룸, 칸막이, 주차","월-금,토:오후 2시 - 오후 11시|휴무일:매주 일요일","고기모듬(510g):48,000원|모듬곱창(300g):28,000원|알찬곱창(200):22,000원|곱창(200g):22,000원|대창(250g):21,000원|막창(200g):21,000원|염통(100g):8,000원|특양(150g):23,000원|곱창전골1인(2인 이상 주문가능):19,000원|소금구이(180g):15,000원|오겹살(180g):16,000원|갈매기살(160g):17,000원|항정살(180g):18,000원|왕갈비(320g):16,000원|소갈비살(150g):18,000원|대구식막창(200g):15,000원|껍데기:8,000원|볶음밥(계란치즈)):5,000원|냉면(물,비빔):5,000원|누룽지:4,000원|계란찜:4,000원|김치짜글이:5,000원|해물된장찌개:2,000원|공기밥:1,000원",37.54240362,126.9705489,식당
tzamqcjgNkvh,효이다방,2,서울특별시 용산구 청파동2가 55-5,,,"저렴한, 테이크아웃, 반려동물동반, 배달",월-금:오전 8시 30분 - 오후 7시|토요일:정오 12시 30분 - 오후 7시,"아메리카노:1,500원",37.54513643,126.9658463,식당
kjxJix79VtgK,오빠달걀빵,4,서울특별시 용산구 청파동3가 111-58,02-706-7180,간식,"서민적인, 반려동물동반, 배달",월-금:오전 11시 - 오후 10시 30분|토/일:정오 12시 - 오후 10시,"슈달(케찹 슈퍼달걀빵):2,800원",37.5446539,126.9669449,식당
gwyA2m8Y0Fbp,etc,2,서울특별시 용산구 청파동3가 107-9,,,"존맛, 테이크아웃, 반려동물동반","화,수,목,금:정오 12시 - 오후 4시|휴무일:매주 토/일","버터스콘:3,000원|월넛초코칩쿠키:3,400원",37.54396695,126.9688252,카페
G619KDW0SKs7,카페 퓨엔테,3,서울특별시 용산구 청파동3가 118-11,,,"아늑한카페, 반려동물동반","월,목,금,토/일:정오 12시 - 오후 9시|수요일:오전 10시 - 오후 7시|휴무일:매주 화요일","시그니처 과일 음료:7,000원|무화과 크림치즈 쿠키:4,500원",37.54387871,126.9676954,카페
y0Ex46h6hKsu,슬로우슬로우,4,서울특별시 용산구 청파동2가 90-39,,,"힙한분위기, 반려동물동반",매일:정오 12시 - 오후 10시,"아메리카노:4,500원",37.5452047,126.9693361,카페
VjEehARvJUjH,슬로우파머스,2,서울특별시 용산구 청파동2가 84-2 2층,,1인식당,"건강한음식, 예약필수, 바자리, 반려동물동반",월-금:오후 5시 - 자정 12시|토/일:오후 3시 - 자정 12시,"광어세비체:18,000원|토마토리코타치즈 올리브타프나드:16,000원|양갈비 꽈리고추 당근퓨레:28,000원|애호박 엔쵸비 참나물페스토 캐슈넛:14,000원|부추라구파스타:16,000원|마늘쫑 새우 엔쵸비 오일파스타:16,000원|가지라구:13,000원|버팔로윙:12,000원|치즈플레이트:14,000원|그린올리브 모짜렐라 유자토마토:7,000원|쵸파랑 놀아주기:0원",37.54487764,126.9690271,식당
oMzB9pwVFRsO,카페틸데,5,서울특별시 용산구 청파동3가 107-44,,,"예쁜, 테이크아웃, 반려동물동반","화,수,목,금,토/일:정오 12시 - 오후 9시|휴무일:매주 월요일",,37.54410572,126.9685409,카페
